actor_id,actor_name,drama_name,character_name,role
6ea68ea1-14a7-4497-aa58-88872b8c37ea,Hwang Seung Eon,Welcome to Wedding Hell,Choi Hee Sun [Na Eun's senior],Support Role
6ea68ea1-14a7-4497-aa58-88872b8c37ea,Hwang Seung Eon,Alice,Oh Shi Young [Alice],Support Role
6ea68ea1-14a7-4497-aa58-88872b8c37ea,Hwang Seung Eon,When I Was the Most Beautiful,Carry Jung,Main Role
6ea68ea1-14a7-4497-aa58-88872b8c37ea,Hwang Seung Eon,XX,Lee Roo Mi,Main Role
6ea68ea1-14a7-4497-aa58-88872b8c37ea,Hwang Seung Eon,Time,Eun Chae A,Main Role
6ea68ea1-14a7-4497-aa58-88872b8c37ea,Hwang Seung Eon,Part-Time Idol,Soo Ah,Main Role
6ea68ea1-14a7-4497-aa58-88872b8c37ea,Hwang Seung Eon,Love for a Thousand More,Pyo Mi Jo,Main Role
6ea68ea1-14a7-4497-aa58-88872b8c37ea,Hwang Seung Eon,Thumping Spike,Kang Se Ra,Main Role
6ea68ea1-14a7-4497-aa58-88872b8c37ea,Hwang Seung Eon,Madame Antoine,Go Yoo Rim,Support Role
6ea68ea1-14a7-4497-aa58-88872b8c37ea,Hwang Seung Eon,Sweet 20,Bae Yoon Ha,Main Role
6ea68ea1-14a7-4497-aa58-88872b8c37ea,Hwang Seung Eon,Heart to Heart,Oh Yeon Woo [Announcer],Support Role
63dde21b-f106-492d-bc52-a1f1b3d0f291,Jang Eui Soo,New Normal Zine,Do Bo Hyun,Main Role
63dde21b-f106-492d-bc52-a1f1b3d0f291,Jang Eui Soo,My Sweet Dear,Choi Jung Woo,Main Role
63dde21b-f106-492d-bc52-a1f1b3d0f291,Jang Eui Soo,Next Door Witch J,Lee Tae Kyung,Main Role
63dde21b-f106-492d-bc52-a1f1b3d0f291,Jang Eui Soo,Nobleman Ryu's Wedding,Kim Tae Hyung,Main Role
63dde21b-f106-492d-bc52-a1f1b3d0f291,Jang Eui Soo,Tell Me You've Changed,Seok Jin,Main Role
63dde21b-f106-492d-bc52-a1f1b3d0f291,Jang Eui Soo,Mr. Heart,[University track team member] (Ep.2),Guest Role
63dde21b-f106-492d-bc52-a1f1b3d0f291,Jang Eui Soo,Kiss Goblin,[Exorcist],Support Role
63dde21b-f106-492d-bc52-a1f1b3d0f291,Jang Eui Soo,Where Your Eyes Linger,Kang Gook,Main Role
63dde21b-f106-492d-bc52-a1f1b3d0f291,Jang Eui Soo,Jal Pa Gin Love,Si Ranho,Main Role
510de1da-1590-40aa-ac89-9bd9b0329166,Kim Ah Hyun,New Normal Zine,Yoon Jae Yi,Support Role
420f10e4-930f-483e-acc7-04a00434fce3,Gwon Hui Jun,New Normal Zine,Heo Min Kyu,Support Role
2dabfa44-d7f7-4a85-aa59-d7e8814d93c4,Park Jin Young,Yumi's Cells Season 2,Yoo Babi,Main Role
2dabfa44-d7f7-4a85-aa59-d7e8814d93c4,Park Jin Young,Yumi's Cells,"Yoo Ba Bi / ""Bobby""",Support Role
2dabfa44-d7f7-4a85-aa59-d7e8814d93c4,Park Jin Young,The Devil Judge,Kim Ga On | Kang Isaac,Main Role
2dabfa44-d7f7-4a85-aa59-d7e8814d93c4,Park Jin Young,When My Love Blooms,Han Jae Hyun [20s],Main Role
2dabfa44-d7f7-4a85-aa59-d7e8814d93c4,Park Jin Young,He Is Psychometric,Lee Ahn,Main Role
2dabfa44-d7f7-4a85-aa59-d7e8814d93c4,Park Jin Young,Magic School,Lee Na Ra,Main Role
2dabfa44-d7f7-4a85-aa59-d7e8814d93c4,Park Jin Young,Dream Knight,Jinyoung,Main Role
67c47581-7ea7-47f5-b027-fb7ebab3405a,Lee Yoo Bi,Yumi's Cells Season 2,Ruby [Daehan Noodles],Support Role
67c47581-7ea7-47f5-b027-fb7ebab3405a,Lee Yoo Bi,Yumi's Cells,Ruby [Yu Mi's co-worker],Support Role
67c47581-7ea7-47f5-b027-fb7ebab3405a,Lee Yoo Bi,A Poem a Day,Woo Bo Yeong,Main Role
67c47581-7ea7-47f5-b027-fb7ebab3405a,Lee Yoo Bi,Somehow 18,Han Na Bi,Main Role
67c47581-7ea7-47f5-b027-fb7ebab3405a,Lee Yoo Bi,The Scholar Who Walks the Night,Jo Yang Seon / Seo Jin,Main Role
44439896-cfc4-4050-b301-e5c54b336c23,Mi Ram,Yumi's Cells Season 2,Kang Yi Da [Daehan Noodles],Support Role
a404e49d-a0db-45ba-9e2c-f7fb84ca39a5,Kwon Seung Woo,Yumi's Cells Season 2,Kang Han Byeol [Daehan Noodles],Support Role
8cb75208-6e89-4487-922b-141c596b565e,Lee Yoo Young,Insider,Oh Soo Yeon,Main Role
8cb75208-6e89-4487-922b-141c596b565e,Lee Yoo Young,Dr. Brain,Jung Jae Yi,Main Role
8cb75208-6e89-4487-922b-141c596b565e,Lee Yoo Young,The Lies Within,Kim Seo Hui,Main Role
8cb75208-6e89-4487-922b-141c596b565e,Lee Yoo Young,My Fellow Citizens!,Kim Mi Young,Main Role
8cb75208-6e89-4487-922b-141c596b565e,Lee Yoo Young,Your Honor,Song So Eun,Main Role
8cb75208-6e89-4487-922b-141c596b565e,Lee Yoo Young,Tunnel,Shin Jae Yi,Main Role
fb357009-bd44-4e9e-9bb6-f86d4aca45c3,Moon Sung Geun,Insider,Do Won Bong [Seongju Prison inmate],Support Role
fb357009-bd44-4e9e-9bb6-f86d4aca45c3,Moon Sung Geun,The Great Shaman Ga Doo Shim,Principal Kyung Pil [Songyeong High School],Support Role
fb357009-bd44-4e9e-9bb6-f86d4aca45c3,Moon Sung Geun,When My Love Blooms,Jang San [Jang Seo Gyung's father],Support Role
fb357009-bd44-4e9e-9bb6-f86d4aca45c3,Moon Sung Geun,Vagabond,Hong Sun Jo [Prime Minister of South Korea],Support Role
fb357009-bd44-4e9e-9bb6-f86d4aca45c3,Moon Sung Geun,Falsify,Goo Tae Won,Main Role
547ff3ba-c126-49a6-b204-ef036287cd17,Yeo Jin Goo,"Link: Eat, Love, Kill",Eun Gye Hoon,Main Role
547ff3ba-c126-49a6-b204-ef036287cd17,Yeo Jin Goo,Beyond Evil,Han Joo Won,Main Role
547ff3ba-c126-49a6-b204-ef036287cd17,Yeo Jin Goo,Hotel del Luna,Goo Chan Sung,Main Role
547ff3ba-c126-49a6-b204-ef036287cd17,Yeo Jin Goo,My Absolute Boyfriend,Young Goo / Zero Nine,Main Role
547ff3ba-c126-49a6-b204-ef036287cd17,Yeo Jin Goo,The Crowned Clown,Clown Ha Seon | King Yi Heon,Main Role
547ff3ba-c126-49a6-b204-ef036287cd17,Yeo Jin Goo,Reunited Worlds,Sung Hae Sung,Main Role
547ff3ba-c126-49a6-b204-ef036287cd17,Yeo Jin Goo,Circle,Kim Woo Jin,Main Role
547ff3ba-c126-49a6-b204-ef036287cd17,Yeo Jin Goo,The Royal Gambler,Prince Yeon Ing / King Yeong Jo,Main Role
547ff3ba-c126-49a6-b204-ef036287cd17,Yeo Jin Goo,Orange Marmalade,Jung Jae Min,Main Role
4031cff0-e734-4aff-b58e-b46c954b182c,Kim Ji Young,"Link: Eat, Love, Kill",Hong Bok Hee [Da Hyun's mother],Support Role
4031cff0-e734-4aff-b58e-b46c954b182c,Kim Ji Young,Monstrous,Han Seok Hee,Main Role
4031cff0-e734-4aff-b58e-b46c954b182c,Kim Ji Young,Cha Ta Gong In,Hong Cha Yi,Main Role
4031cff0-e734-4aff-b58e-b46c954b182c,Kim Ji Young,Good Casting,Hwang Mi Sung,Main Role
4031cff0-e734-4aff-b58e-b46c954b182c,Kim Ji Young,Sweet Revenge Season 2,Oh Sana [Ji Na's younger sister},Support Role
4031cff0-e734-4aff-b58e-b46c954b182c,Kim Ji Young,One More Time,[Grim Reaper],Support Role
4031cff0-e734-4aff-b58e-b46c954b182c,Kim Ji Young,Here Comes Love,Lee Eun Hee,Main Role
4031cff0-e734-4aff-b58e-b46c954b182c,Kim Ji Young,Great First Wives,Jo Gyeong Soon,Main Role
0dff175a-6475-46f4-933c-48bcae4940f0,Lee Bom So Ri,"Link: Eat, Love, Kill",Hwang Min Jo [Jihwa Substation Police officer],Support Role
0853fd96-4f25-4dc7-a909-51e010f2562e,Baek Song Ha,To My Star Season 2: Our Untold Stories,Jung Sung Yoon,Support Role
9c453c3c-2dc7-4f78-8b34-6b33c7e302bd,Jeon Jae Yeong,To My Star Season 2: Our Untold Stories,Kim Pil Hyun,Support Role
9c453c3c-2dc7-4f78-8b34-6b33c7e302bd,Jeon Jae Yeong,To My Star,Kim Pil Hyun,Support Role
9c453c3c-2dc7-4f78-8b34-6b33c7e302bd,Jeon Jae Yeong,Where Your Eyes Linger,Kim Pil Hyun,Support Role
9c453c3c-2dc7-4f78-8b34-6b33c7e302bd,Jeon Jae Yeong,Lover of the Palace,Noon Chi,Support Role
01fb8dec-5d29-406a-8cd5-c43a909528a5,Jang Hee Won,To My Star Season 2: Our Untold Stories,Han Da Kyung [Ji Woo's neighbor],Support Role
91ebc85b-6051-4030-9e42-2799c1990655,Kim Jin Kwon,To My Star Season 2: Our Untold Stories,Baek Ho Min,Support Role
91ebc85b-6051-4030-9e42-2799c1990655,Kim Jin Kwon,To My Star,Baek Ho Min,Support Role
91ebc85b-6051-4030-9e42-2799c1990655,Kim Jin Kwon,Love After School Season 2,Himself,Guest Role
06c0fdbe-8135-41e6-96bd-67577e5f0763,Yeom Jung Ah,Cleaning Up,Eo Yong Mi,Main Role
06c0fdbe-8135-41e6-96bd-67577e5f0763,Yeom Jung Ah,SKY Castle,Han Seo Jin / Kwak Mi Hyang,Main Role
06c0fdbe-8135-41e6-96bd-67577e5f0763,Yeom Jung Ah,Mirror of the Witch,Hong Joo,Support Role
9da4db68-3ba0-45d0-aa3d-4b7b9f234427,Jeon So Min,Cleaning Up,Ahn In Kyung,Main Role
9da4db68-3ba0-45d0-aa3d-4b7b9f234427,Jeon So Min,Show Window: The Queen's House,Yoon Mi Ra,Main Role
9da4db68-3ba0-45d0-aa3d-4b7b9f234427,Jeon So Min,Top Star Yoo Baek,Oh Kang Soon,Main Role
9da4db68-3ba0-45d0-aa3d-4b7b9f234427,Jeon So Min,Cross,Go Ji In,Main Role
9da4db68-3ba0-45d0-aa3d-4b7b9f234427,Jeon So Min,Something About 1 Percent,Kim Da Hyeon,Main Role
9da4db68-3ba0-45d0-aa3d-4b7b9f234427,Jeon So Min,Victory For Tomorrow,Han Seung Ri,Main Role
cd8c4482-3430-4c63-8aac-5bb03452e442,Lee Moo Saeng,Cleaning Up,Lee Young Shin,Main Role
cd8c4482-3430-4c63-8aac-5bb03452e442,Lee Moo Saeng,Thirty-Nine,Kim Jin Seok [Champ Entertainment representative],Support Role
cd8c4482-3430-4c63-8aac-5bb03452e442,Lee Moo Saeng,The Silent Sea,Gong Soo Hyuk [Chief],Support Role
cd8c4482-3430-4c63-8aac-5bb03452e442,Lee Moo Saeng,Miracle That We Met,Manager Kim Chung Man,Support Role
cd8c4482-3430-4c63-8aac-5bb03452e442,Lee Moo Saeng,Irish Uppercut,Do Tae Min,Main Role
5a576717-29fd-456e-987a-e6e25cba03a4,Jang Shin Young,Cleaning Up,Geum Jan Di,Support Role
5a576717-29fd-456e-987a-e6e25cba03a4,Jang Shin Young,Tower of Babel,Tae Yoo Ra [Min Ho's sister],Support Role
5a576717-29fd-456e-987a-e6e25cba03a4,Jang Shin Young,My Heart Twinkle Twinkle,Lee Soon Jin,Main Role
1cab67ac-4d89-47b2-a037-7e16accdf6f7,So Ji Sub,Doctor Lawyer,Han Yi Han,Main Role
1cab67ac-4d89-47b2-a037-7e16accdf6f7,So Ji Sub,Terius Behind Me,Kim Bon / Terius [NIS black agent] / Wang Jung Nam,Main Role
1cab67ac-4d89-47b2-a037-7e16accdf6f7,So Ji Sub,Oh My Venus,Kim Yeong Ho / John Kim,Main Role
19ff2250-1354-4db4-9c95-25cd59c7042a,Shin Sung Rok,Doctor Lawyer,Jayden Lee,Main Role
19ff2250-1354-4db4-9c95-25cd59c7042a,Shin Sung Rok,Kairos,Kim Seo Jin,Main Role
19ff2250-1354-4db4-9c95-25cd59c7042a,Shin Sung Rok,Vagabond,Ki Tae Woong,Main Role
19ff2250-1354-4db4-9c95-25cd59c7042a,Shin Sung Rok,Perfume,Seo Yi Do,Main Role
19ff2250-1354-4db4-9c95-25cd59c7042a,Shin Sung Rok,The Last Empress,Lee Hyuk,Main Role
19ff2250-1354-4db4-9c95-25cd59c7042a,Shin Sung Rok,Return,Oh Tae Suk,Main Role
19ff2250-1354-4db4-9c95-25cd59c7042a,Shin Sung Rok,Man Who Dies to Live,Kang Ho Rim,Main Role
19ff2250-1354-4db4-9c95-25cd59c7042a,Shin Sung Rok,On the Way to the Airport,Park Jin Seok,Main Role
0a2edf9d-2fb2-4e75-9673-37dcacf25bde,Lee Dong Ha,Doctor Lawyer,Goo Hyun Sung,Support Role
0a2edf9d-2fb2-4e75-9673-37dcacf25bde,Lee Dong Ha,Love Returns,Byun Boo Shik,Main Role
0a2edf9d-2fb2-4e75-9673-37dcacf25bde,Lee Dong Ha,Love of Eve,Goo Kang Min [Kang Mo's younger brother],Main Role
c44b5e6a-a772-4ddc-8077-9b9f8a0b1499,Seo Hyun Jin,Why Her?,Oh Soo Jae,Main Role
c44b5e6a-a772-4ddc-8077-9b9f8a0b1499,Seo Hyun Jin,You Are My Spring,Kang Da Jung,Main Role
c44b5e6a-a772-4ddc-8077-9b9f8a0b1499,Seo Hyun Jin,Black Dog,Go Ha Neul,Main Role
c44b5e6a-a772-4ddc-8077-9b9f8a0b1499,Seo Hyun Jin,The Beauty Inside,Han Se Gye,Main Role
c44b5e6a-a772-4ddc-8077-9b9f8a0b1499,Seo Hyun Jin,Temperature of Love,Lee Hyun Soo,Main Role
c44b5e6a-a772-4ddc-8077-9b9f8a0b1499,Seo Hyun Jin,Dr. Romantic,Yoon Seo Jung,Main Role
c44b5e6a-a772-4ddc-8077-9b9f8a0b1499,Seo Hyun Jin,Another Miss Oh,Oh Hae Young,Main Role
c44b5e6a-a772-4ddc-8077-9b9f8a0b1499,Seo Hyun Jin,Let's Eat Season 2,Baek Soo Ji,Main Role
21a8fc87-1fc2-46e5-bff9-f1e9ac4b065f,Hwang In Youp,Why Her?,Gong Chan,Main Role
21a8fc87-1fc2-46e5-bff9-f1e9ac4b065f,Hwang In Youp,The Sound of Magic,Na Il Deung,Main Role
21a8fc87-1fc2-46e5-bff9-f1e9ac4b065f,Hwang In Youp,True Beauty,Han Seo Jun,Main Role
21a8fc87-1fc2-46e5-bff9-f1e9ac4b065f,Hwang In Youp,Freshman,Seo Kyo Won,Main Role
21a8fc87-1fc2-46e5-bff9-f1e9ac4b065f,Hwang In Youp,W.H.Y.,Gi Jae Yeong,Main Role
404aaf5e-194a-4697-b0af-73f88d275905,Jo Young Jin,Why Her?,Lee In Soo [Assemblyman],Support Role
13d78c01-4aee-4ed1-9db8-aff72daeca8b,Kim Sun Hyuk,Why Her?,Min Young Bae [TK Law Firm],Support Role
13d78c01-4aee-4ed1-9db8-aff72daeca8b,Kim Sun Hyuk,Something About 1 Percent,Kim Hyeong Joon,Support Role
0b11ccdc-681d-4cdf-91d9-715c4678e226,Seo Yea Ji,Eve,Lee Ra El / Kim Sun Bin,Main Role
0b11ccdc-681d-4cdf-91d9-715c4678e226,Seo Yea Ji,It's Okay to Not Be Okay,Go Mun Young,Main Role
0b11ccdc-681d-4cdf-91d9-715c4678e226,Seo Yea Ji,Lawless Lawyer,Ha Jae Yi,Main Role
0b11ccdc-681d-4cdf-91d9-715c4678e226,Seo Yea Ji,Save Me,Im Sang Mi,Main Role
0b11ccdc-681d-4cdf-91d9-715c4678e226,Seo Yea Ji,Hwarang,Princess Sook Myung,Support Role
0b11ccdc-681d-4cdf-91d9-715c4678e226,Seo Yea Ji,Moorim School,Shim Soon Duk,Main Role
0b11ccdc-681d-4cdf-91d9-715c4678e226,Seo Yea Ji,Last,Shin Na Ra,Support Role
0b11ccdc-681d-4cdf-91d9-715c4678e226,Seo Yea Ji,Super Daddy Yeol,Hwang Ji Hye,Support Role
4d24d575-c895-473c-bb6d-98ded3ec9e64,Park Byung Eun,Eve,Kang Yoon Gyeom,Main Role
4d24d575-c895-473c-bb6d-98ded3ec9e64,Park Byung Eun,Lost,Jin Jung Soo,Main Role
4d24d575-c895-473c-bb6d-98ded3ec9e64,Park Byung Eun,Oh My Baby,Yoon Jae Young,Main Role
4d24d575-c895-473c-bb6d-98ded3ec9e64,Park Byung Eun,Your Honor,Oh Sang Chul,Main Role
4d24d575-c895-473c-bb6d-98ded3ec9e64,Park Byung Eun,Queen of Mystery Season 2,Woo Sung Ha [Profiler],Main Role
4d24d575-c895-473c-bb6d-98ded3ec9e64,Park Byung Eun,Because This Is My First Life,Ma Sang Goo ,Main Role
b75d1577-814c-4404-bc80-4641b201ad81,Jeon Gook Hwan,Eve,Han Pan Ro,Support Role
b75d1577-814c-4404-bc80-4641b201ad81,Jeon Gook Hwan,One the Woman,Han Young Sik [Hanju Group chairman],Support Role
b75d1577-814c-4404-bc80-4641b201ad81,Jeon Gook Hwan,Night Light,Son Ui Sung,Support Role
b75d1577-814c-4404-bc80-4641b201ad81,Jeon Gook Hwan,Pied Piper,Seo Gun Il [K Group chairman],Support Role
2fe56db8-6e29-4539-b8a8-d2618f76eb6e,Jung Hae Kyun,Eve,Kim Jung Cheol,Support Role
2fe56db8-6e29-4539-b8a8-d2618f76eb6e,Jung Hae Kyun,Soul Mechanic,Park Dae Ha [Psychiatry chief],Support Role
2fe56db8-6e29-4539-b8a8-d2618f76eb6e,Jung Hae Kyun,Black Dog,Moon Soo Ho,Support Role
2fe56db8-6e29-4539-b8a8-d2618f76eb6e,Jung Hae Kyun,Kill It,Do Jae Hwan [Hyun Jin's Father],Support Role
d1b9e80f-896c-49a1-9213-af17f33c4db8,Han Se Jin,Hope or Dope 2,Kim Gook Hee,Main Role
d1b9e80f-896c-49a1-9213-af17f33c4db8,Han Se Jin,Hope or Dope,Kim Gook Hee,Main Role
d1b9e80f-896c-49a1-9213-af17f33c4db8,Han Se Jin,Dalgona Season 2,Gu Hyung Jun,Main Role
d1b9e80f-896c-49a1-9213-af17f33c4db8,Han Se Jin,Nobleman Ryu's Wedding,Choi Ki Wan,Main Role
d1b9e80f-896c-49a1-9213-af17f33c4db8,Han Se Jin,300 Year-Old Class of 2020,Kim Shin Jae,Main Role
d1b9e80f-896c-49a1-9213-af17f33c4db8,Han Se Jin,Mr. Heart,Go Sang Ha,Main Role
d1b9e80f-896c-49a1-9213-af17f33c4db8,Han Se Jin,Phantom the Secret Agent,Choi Kang Chan,Main Role
d1b9e80f-896c-49a1-9213-af17f33c4db8,Han Se Jin,When You Love Yourself,Yeon Ju Hyuk,Support Role
d1b9e80f-896c-49a1-9213-af17f33c4db8,Han Se Jin,Luv Pub,Lee Jin,Main Role
d1b9e80f-896c-49a1-9213-af17f33c4db8,Han Se Jin,Yellow,Park Dong Woo,Main Role
0bb032c8-71d6-4342-bc55-8422311a969b,Yang Seo Hyun,Hope or Dope 2,Hong Ae Ran,Main Role
0bb032c8-71d6-4342-bc55-8422311a969b,Yang Seo Hyun,Hope or Dope,Hong Ae Ran,Main Role
0bb032c8-71d6-4342-bc55-8422311a969b,Yang Seo Hyun,The World of My 17 Season 2,Oh Yu Rim,Support Role
0bb032c8-71d6-4342-bc55-8422311a969b,Yang Seo Hyun,Light on Me,Lee So Hee,Support Role
41d8c97a-7cf1-4e74-b51f-ca1936e6b823,Choi Young Do,Hope or Dope 2,Gong Sung Chul [Yoon Tak's father],Support Role
41d8c97a-7cf1-4e74-b51f-ca1936e6b823,Choi Young Do,Hope or Dope,Gong Sung Chul [Yoon Tak's father],Support Role
ece838bc-d85e-448c-b396-9064210d69c2,Lee Sol Gu,Problematic Detective Agency,Moon Je Jeok,Main Role
5686f695-12d9-4ce4-b425-066c7cd7c4b4,Kim Kyoung Seok,Problematic Detective Agency,Gong Jun Seok,Support Role
5686f695-12d9-4ce4-b425-066c7cd7c4b4,Kim Kyoung Seok,Someday Office,Maeng Jin Wook,Main Role
fab0ef17-8461-4d5d-b7a3-acdab90f7397,Son Ye Won,Problematic Detective Agency,Hyeon Myeong Jin [Lawyer ],Support Role
f697c6e9-5787-40c2-bd3e-fd50241be97a,Yoon Kye Sang,Kiss Sixth Sense,Cha Min Hoo,Main Role
f697c6e9-5787-40c2-bd3e-fd50241be97a,Yoon Kye Sang,Crime Puzzle,Han Seung Min,Main Role
f697c6e9-5787-40c2-bd3e-fd50241be97a,Yoon Kye Sang,Chocolate,Lee Kang,Main Role
f697c6e9-5787-40c2-bd3e-fd50241be97a,Yoon Kye Sang,The Good Wife,Seo Jung Won,Main Role
f697c6e9-5787-40c2-bd3e-fd50241be97a,Yoon Kye Sang,Last,Jang Tae Ho,Main Role
9a87dda5-1aee-4df9-a9fb-28919781ed5a,Kim Ji Suk,Kiss Sixth Sense,Lee Pil Yo,Main Role
9a87dda5-1aee-4df9-a9fb-28919781ed5a,Kim Ji Suk,Monthly Magazine Home,Yoo Ja Sung,Main Role
9a87dda5-1aee-4df9-a9fb-28919781ed5a,Kim Ji Suk,My Unfamiliar Family,Park Chan Hyuk,Main Role
9a87dda5-1aee-4df9-a9fb-28919781ed5a,Kim Ji Suk,When the Camellia Blooms,Kang Jong Ryul,Main Role
9a87dda5-1aee-4df9-a9fb-28919781ed5a,Kim Ji Suk,Top Star Yoo Baek,Yoo Baek,Main Role
9a87dda5-1aee-4df9-a9fb-28919781ed5a,Kim Ji Suk,20th Century Boy and Girl,Gong Ji Won,Main Role
9a87dda5-1aee-4df9-a9fb-28919781ed5a,Kim Ji Suk,Irish Uppercut,Woo Shi Hyung,Main Role
9a87dda5-1aee-4df9-a9fb-28919781ed5a,Kim Ji Suk,Rebel: Thief Who Stole the People,Lee Yoong / King Yeonsan Gun,Main Role
9a87dda5-1aee-4df9-a9fb-28919781ed5a,Kim Ji Suk,Another Miss Oh,Lee Jin Sang,Support Role
9a87dda5-1aee-4df9-a9fb-28919781ed5a,Kim Ji Suk,Sassy Go Go,Yang Tae Beom,Support Role
0f0b6577-1094-4daa-9511-2cd3ebc20658,Lee  Joo Yeon,Kiss Sixth Sense,Oh Ji Young [Actress],Support Role
0f0b6577-1094-4daa-9511-2cd3ebc20658,Lee  Joo Yeon,Devilish Joy,Lee Ha Im,Main Role
0f0b6577-1094-4daa-9511-2cd3ebc20658,Lee  Joo Yeon,The Undateables,Soo Ji,Support Role
0f0b6577-1094-4daa-9511-2cd3ebc20658,Lee  Joo Yeon,Sisters-in-Law,Hwang Geum Byul,Main Role
0f0b6577-1094-4daa-9511-2cd3ebc20658,Lee  Joo Yeon,The Facetale: Cinderia,Cin De Ri / Cinderia,Main Role
0f0b6577-1094-4daa-9511-2cd3ebc20658,Lee  Joo Yeon,Immortal Goddess,Soo Jeong ,Main Role
392223e3-3cd5-4248-8a09-ba5863e67f06,Lee Hyun Jin,Gold Mask,Kang Dong Ha,Main Role
392223e3-3cd5-4248-8a09-ba5863e67f06,Lee Hyun Jin,Smashing on Your Back,Lee Hyun Jin,Support Role
b3d11725-7d61-4aa9-8ff5-3399922e2456,Lee Hwi Hyang,Gold Mask,Ko Mi Sook,Main Role
b3d11725-7d61-4aa9-8ff5-3399922e2456,Lee Hwi Hyang,Oh My Ladylord,Kang Hae Jin [Bi Soo's mother],Support Role
b3d11725-7d61-4aa9-8ff5-3399922e2456,Lee Hwi Hyang,The Secret of My Love,Wi Sun Ae,Support Role
b3d11725-7d61-4aa9-8ff5-3399922e2456,Lee Hwi Hyang,Marriage Contract,Oh Mi Ran [Ji Hoon's mother & chairman Han's mistress],Support Role
b3d11725-7d61-4aa9-8ff5-3399922e2456,Lee Hwi Hyang,Save the Family,Bok Soo Ja,Support Role
63803a23-e56f-4371-9194-52dde740a4f1,Na Young Hee,Gold Mask,Cha Hwa Young,Main Role
63803a23-e56f-4371-9194-52dde740a4f1,Na Young Hee,Children of Nobody,Heo Jin Ok [Woo Kyung's mother],Support Role
63803a23-e56f-4371-9194-52dde740a4f1,Na Young Hee,The Producers,Byun Mi Sook [Byun Entertainment CEO],Support Role
34abe41e-0d75-474a-90aa-a5d863f6854b,Yeon Min Ji,Gold Mask,Seo Yu Ra,Support Role
34abe41e-0d75-474a-90aa-a5d863f6854b,Yeon Min Ji,Color Rush Season 2,Yoo Yi Rang [Yeon Woo’s aunt],Support Role
34abe41e-0d75-474a-90aa-a5d863f6854b,Yeon Min Ji,Color Rush,Yoo Yi Rang [Yeon Woo’s aunt],Support Role
5171d8ab-a62e-480e-a2b6-3e46b9bfe74d,Lee Joong Moon,Gold Mask,Hong Jin Woo,Support Role
5171d8ab-a62e-480e-a2b6-3e46b9bfe74d,Lee Joong Moon,Secrets and Lies,Yoon Jae Bin ,Main Role
5171d8ab-a62e-480e-a2b6-3e46b9bfe74d,Lee Joong Moon,Sweet Temptation,{Baby Good Girl} Hyun Joon (Ep. 1),Main Role
600733a1-2921-43df-a64d-e45e4073ba4d,Lee Jin Wook,Welcome to Wedding Hell,Seo Joon Hyung,Main Role
600733a1-2921-43df-a64d-e45e4073ba4d,Lee Jin Wook,Bulgasal: Immortal Souls,Dan Hwal | Bulgasal,Main Role
600733a1-2921-43df-a64d-e45e4073ba4d,Lee Jin Wook,Sweet Home,Pyeon Sang Wook / Wook Pyeon,Main Role
600733a1-2921-43df-a64d-e45e4073ba4d,Lee Jin Wook,Voice Season 3: City of Accomplices,Do Kang Woo / Kosuke,Main Role
600733a1-2921-43df-a64d-e45e4073ba4d,Lee Jin Wook,Voice Season 2,Do Kang Woo / Kosuke,Main Role
600733a1-2921-43df-a64d-e45e4073ba4d,Lee Jin Wook,Return,Dok Go Young,Main Role
600733a1-2921-43df-a64d-e45e4073ba4d,Lee Jin Wook,"Good-bye, Mr. Black","""Mr. Black"" / Cha Ji Won",Main Role
600733a1-2921-43df-a64d-e45e4073ba4d,Lee Jin Wook,The Time We Were Not in Love,Steward Choi Won,Main Role
866f5e90-dcaa-4cda-ad83-ee115a0c2c0d,Song Jin Woo,Welcome to Wedding Hell,Jang Min Woo [Joon Hyung's best friend],Support Role
c2138343-5a4d-4f09-8772-558daeaff823,Kim Joo Yeon,Welcome to Wedding Hell,Lee Soo Yeon [Na Eun's junior],Support Role
f67680ae-ac31-4323-af73-95a94c4165af,Kim  Mi Kyung,Welcome to Wedding Hell,Lee Dal Young [Na Eun's mother],Support Role
f67680ae-ac31-4323-af73-95a94c4165af,Kim  Mi Kyung,Forecasting Love and Weather,Bae Su Ja [Ha Kyung's mother],Support Role
f67680ae-ac31-4323-af73-95a94c4165af,Kim  Mi Kyung,Irish Uppercut,Official Kim,Main Role
f67680ae-ac31-4323-af73-95a94c4165af,Kim  Mi Kyung,Person Who Gives Happiness,Park Bok Ae,Main Role
f67680ae-ac31-4323-af73-95a94c4165af,Kim  Mi Kyung,The Sound of Your Heart,Kwon Jung Gwon,Main Role
d029bce9-ca1b-4f01-9303-9cbf4ea3468c,Jung Gu Hyun,Master's Delicacies,Joo A Young,Support Role
efb51f7f-ee74-4ad9-a303-7e93f8db3097,Park Ji Bin,Tutorial,Young Kwon,Main Role
efb51f7f-ee74-4ad9-a303-7e93f8db3097,Park Ji Bin,The Killer's Shopping List,Saeng Sun [Fish - MS Mart employee],Support Role
efb51f7f-ee74-4ad9-a303-7e93f8db3097,Park Ji Bin,Tofu Personified,Tofu,Main Role
81bae9c2-86d9-457d-a9e6-9b0124d0879a,Ham Yeon Ji,Tutorial,Do Dam,Main Role
ea1dfbef-de6a-4a1c-953f-7d26e8359620,Kang Yoo Ha,Tutorial,Ka Won,Main Role
